Index,Question,Answer
0,Czy Tadeusz zgodził się na pojedynek z Sędzią?,"Nie, Tadeusz nie zgodził się na pojedynek z Sędzią,
Wstrzymał go i powiedział, że to nie jego sprawa.
Na następny dzień rozprawią się w walce,
Wybiorą broń i plac, by rozstrzygnąć swą sprawę.
Dziś jednak Sędziego zostawił nietkniętego,
Nie dał się sprowokować, był rozsądny i mądry."
0,Co zobaczył Gerwazy podczas swojego zadumy?,"Gerwazy widział swoje dawne pany, Horeszków, niosące karabele i buzdygany. Przede wszystkim dostrzegł Stolnika z krwawą plamą na piersi. W jego snach pojawił się także tłum szlachty konnej, z Koreliczem i Rymszą na czele, oraz obraz siebie samego w walce, palącego stodołę Sopliców."
0,"Czymże tchnie wiatr, gdy przemierza lasy i pola?","To pyta Woźny, gdy strzelcy jadła nie zatruli."
0,"Co to znaczy, że na gościńcu i drogach jest taki ruch?","To znak, że nadchodzi wojna, Francuzi i Dąbrowski, Napoleon na horyzoncie. Ekonom spieszy, ale jeźdźcy mijają go jak duchy. Słychać tylko tętent kopyt i szczęk pałaszy. To Sędzia wie, co się dzieje, Ekonom zostaje w niepewności."
0,Kim jest Robak? Co o nim mówią? Czego chcą ci ludzie wiedzieć?,"Robak to ćwik klecha, zgryzł orzecha. Lękają się go wszyscy, jakby był biesem. Ciekawi ich, dlaczego przyszedłeś tu i czego chcesz."
0,Co rozmawiali Hrabia i Klucznik na krużganku zamkowym?,"Hrabia i Klucznik, zamyśleni w rozmowie,
O pistoletach i pałaszu mówili sobie.
Hrabia chciał pokój, Klucznik zamek i wieś,
Ale proces i grabież niech zapomną już wszyscy!.
Ziemie Horeszków Soplicom oddano w władanie,
Ale Klucznik postanowił zabrać wszystko w zemście.
Sopliców porzniemy na sieczkę, tak jak dawniej,
Rozstrzygniemy wszystko jak Scyzoryczek w dawnych czasach.
Rózeczka Macieja nam pomoże, jak wiadomo,
W dwóch towarzyszach zniszczymy Sopliców rody."
0,"Co robi ksiądz przy progu, tniąc biczem konie?","Ksiądz w powozie, biczem konie tnąc, lejcami je łechcze,
Kałamaszka ginie w obłokach, kaptur wznosi się nad chmurami bury,
Jak sęp nad tumany, czasem tylko się ukazuje."
0,Dlaczego zające śniadanie spóźniły?,"Za przykładem niebieskim, wszystko się spóźniło
Na ziemi. Bydło późno na paszę ruszyło
I zdybało zające przy późnym śniadaniu.
One zwykły do gajów wracać o świtaniu;
Dziś, okryte tumanem, te mokrzycę chrupią,
Te jamki w roli kopiąc, parami się kupią,
I na wolnym powietrzu myślą użyć wczasu;
Ale przed bydłem muszą powracać do lasu."
0,"Czy Gerwazy nie czuł strachu, gdy groźby słyszał? Na zegar rękę kładąc, pod bok drugą chwytając.","Nie strwożył się Gerwazy, groźbą niepojętą. Rękę na zegarze, drugą pod bok wspierając. Powiedział: 'Podkomorze, żarty pańskie wolne, Wróbel mniejszy od puszczyka, na swoim terytorze. Puszczykiem nie jest Klucznik, kto w cudze wnika nocą. Ja go przegonię, błyskawicą przestraszę'. 'Z nim za drzwi!' - krzyknął Podkomorzy, zdecydowany nagle."
0,Jakie dźwięki rozbrzmiewają wśród żniwiarzy?,"Już zaczęły żniwiarki śpiewać pieśń swoją,
Tęskną, jednostajną, ponurą, żałosną.
W mgłę ich dźwięk bez echa cichutko wsiąka,
Sierpy chrząsną w zbożu, łąka szumi i brzęka.
Kosiarze w takt żądli ostrzą i kują,
Pieśń im pogwizduje, jak muzyka niewidzialna brzmieć ma tu."
0,Czy drzwi domostwa noszą szabel znaki?,"Nie tylko szable, klamki i haki również znamiony mają. Lecz armatura herbów i gniazd jaskółek zakrywa ich blask."
0,"Po kłótni w Soplicowie, dlaczego goście są smutni?","Kłótnia wczorajsza, smutek w sercach gości,Przyjaciele i domownicy w kątkach siedzą cicho,Pali mężczyzna fajkę, kobiety w milczeniuPrzy prątkach siedzą, muchy nawet drzemią."
0,"Co Maciej zrobił, gdy wszyscy czekali na jego wyrok?","Maciej głowy nie ruszył ani podniósł wzroku, Tylko ręką kilkakroć uderzył po boku, Jak gdyby szabli szukał. Już wzniósł głowę; słuchają w milczeniu głębokiem. Maciej oczekiwanie powszechne omylił, Nachmurzył brwi i znowu głowę na pierś schylił."
0,Kto powraca do Dobrzyńskiego domu?,"Mars powraca, boginie ustępują miejsca."
0,Co słyszy Zosia w powietrzu?,"Ucho Zosi rozróżnia wśród tysiąca gwarów
Akord muszek i półton fałszywy komarów."
0,"Czy gdy Napoleon wolność Litwie niesie, czy ty myślisz o procesie?","Oczywiście, że nie! Gdy świat drży cały, myślę o powstaniu narodu. Gdy Francuzi uderzają z przodu, z tyłu my natarciem ruszamy. Litwa ochotników woła, Sędzia Soplica ich wodzi. Niech nasza walka o wolność będzie przestrogą dla Targowicy. Sopliców imię będzie wiecznie sławne!"
0,Jak brzmiał przydomek Matyjasza Dobrzyńskiego? ,"Przydomek Matyjasza Dobrzyńskiego to 'Zabok' czyli 'Kurkiem na kościele', a także 'Królik' i 'Maćkiem nad Maćkami'."
0,Co chronią konopie w tej zielonej krzewinie?,"W konopiach zwierzyna i ludzie znajdują schronienie. Zając ukrywa się w konopiach przed chartem i ogarem. Człowiek dworski ucieka przed kańczukiem i pięścią, siedząc cicho w konopiach. Nawet chłopi uciekający przed rekrutem ukrywają się w konopiach. Konopie stanowią strategiczne miejsce podczas bitew i ataków, chroniąc przed nieprzyjacielem."
0,Czy Hrabia zyskał na Dekretach swojej sprawy?,"Hrabia wygrał dekrety niemało, lecz pomoc brakuje mu teraz. Tylko ja, Klucznik, i mój Scyzoryk jesteśmy mu wierni."
0,Jakie przydomki nosili Dobrzyńscy i dlaczego?,"Przydomki Dobrzyńskich z Dobrzyna brali,
By się od innych szlachty odróżniali.
Każde nazwisko miało znaczenie,
Czasem szacunek, czasem pogardę wyrażało.
I choć na Litwie osiedli od lat czterystu,
Zachowali mowę mazurską i zwyczaje."
0,"Kim byłeś, gdy szlachta tłumnie przybywała?","Adam Mickiewiczem, poetą wsławiona."
0,"Co się stało, gdy staruszek bawił widokiem biesiady?","Króliki znikły w ziemi, wróble uciekły na dach. Posłowie z plebanii przyszli do Maćka po radę. Starzec ich powitał, zaprosił do chaty. Pierwszy z posłów zaczął sprawę przedstawiać."
0,"Co się działo na samotnym dworze, gdy mgła opadała i słońce pośrebrzało ziemię?","Staruszek chodził, nucąc piosenkę, a wiatr mgłę muskał i słońce tło przetykało. Jak mistrzowie wyrabiali pas w Słucku, dziewica ujedwabiała krośny, a tkacz z góry tworzył barwy i kwiaty. Tak działo się na samotnym dworze."
0,Czy Hrabia z całym dworem wyjechał na łowy?,"Tak, Hrabia z całym dworem wyruszył na łowy,
Z brońmi i narzędziami, by przygotować strzały.
Szabla i szpada, choć zardzewiała, leżały,
Bo oręż wybrany był z tego, co było pod ręką.
Folwark został opustoszały, bez śladu Hrabią."
0,"Co robi ptaszek w lasie, gdy jest cicho?","W lasach cisza. Ptaszek zbudzony nie śpiewa;
Otrząsnął pierze z rosy, tuli się do drzewa,
Głowę wciska w ramiona, oczy znowu mruży
I czeka słońca. Kędyś, u brzegów kałuży,
Klekce bocian. Na kopach siedzą wrony zmokłe,
Rozdziawiwszy się ciągną gawędy rozwlokłe;
Obrzydłe gospodarzom jako wróżby słoty.
Gospodarze już dawno wyszli do roboty."
0,"Co radzi Prusak, aby zabezpieczyć granicę?","Czekać na bernardynaRobaka, posłać szpiegów, uzbroić okolicę, prowadzić ostrożnie, by nie zdradzić Moskalom."
0,Kto jest potrzebny w rewolucji? Czego brakuje w społeczeństwie?,"W rewolucji dziwaki są potrzebne, nawet głupi się przydadzą. Poczciwi, pod mądrych władzą, są niezastąpieni. Hrabia pan, mający wielkie zachowanie, szlachciców przyciąga. Jego obecność daje pewność. Niech przyjedzie, niech przeprosi, niech proces rozstrzygnie sąd arbitrów. Szczęśliwa droga Bernardyna!"
0,Dlaczego Protazy zmienia strój?,"Protazy, woźny wierny i zręczny,
Przed sądem się ukrywa, przebrany w strój różny.
Kontusz i żupan zostawia w domu,
Na podróż ma inny strój, niezwykły, niezwykle modny.
Rajtuzy szerokie i kurtka z guzami,
Czapka z uszami, związana sznurkiem w górę i w dół,
Tak ubrany ruszył piechotą, dumny jak lew,
Wierny Protazy, woźny, przed procesem tak musi być w stroju nowym."
0,"Czy potrzeba, żebyśmy zaraz w pole wyszli?","Sędzia rzecze: «Mniejsza o gadanie świata,
Nie dbam o pochwały, nie wdaję się w intrygi.
Jestem szlachcic, Polak, wierny swej ojczyźnie,
Choć niezręczny w walce, chcę coś dokazać w służbie.
Zebrać strzelców, proch, groty, weźmiem szable w dłonie,
Szlachta wsiądzie na konie, synowcem na czele,
I jakoś to będzie, na pewno wygramy pole!»"
0,Co proponujesz zrobić wobec nadchodzącej wojny?,"Wojna nadchodzi, co robić, jak postępować? Decydujcie, bracia szlachta! Duszyć wielkich, ciąć szelmostwo, dla szczęścia Rzeczypospolitej. Czy zgoda, czy spór? Klucznik nowe stanowisko przedstawia. Czytamy z książki prawdę, a Chrzciciel kwituje kropka w kropkę."
0,Czy Protazy wiedział o zmianie zwyczaju pozwów w Litwie?,"Nie wiedział Protazy o zmianie tej,
Bo dawno już nie pozwów naszał w swej krainie.
Choć prosił Sędzię i wpraszał się sam,
Lat stare wzgląd winny dotąd odmawiał mu dam.
Lecz dziś przyjął ofiarę, w nagłej potrzebie,
Był Sędzia dla Protazego sercem dobrej woli wdzięczny."
0,Jakie są ślady obrony dawnego miasta?,"Pod bramą w trawie, jak dziecięca głowa, leży kula żelazna działowa. Na ziemi nieświęconej krzyże kilkunastu, poległych żołnierzy tu chowano. Lamus, spichrz i chatę zdobią pstrokate ściany, w każdej plamie kula jak trzmiel w ziemnej jamie."
0,Czym jest Księga siódma?,"To część epopei, która opowiada o nadziei, miłości i walce o wolność. Przeplata się w niej piękno natury z dramatycznymi losami bohaterów. Wierszem Mickiewicza to dzieło zostało zapisane, pełne emocji i wielkiej mądrości."
0,Czym Adam Mickiewicz był zajęty?,"Dorósłszy, całą jest jego zabawą
Zbierać żołnierzy do swojej komnaty,
Komenderować na lewo, na prawo,
I wprawiać pułki w musztrę — i pod baty.
Tak się car każdy do tronu sposobił,
Stąd ich Europa boi się i chwali;
Słusznie z Krasickim starzy powiadali:
„Mądry przegadał, ale głupi pobił”."
0,"Jak Tadeusz natrafił na wzgórek, gdzie wczoraj znalazł bilecik, miejsce *Świątyni dumania*?","Przez bramę wyleciał, prosto na pole biegł,
Szczupak, gdy mu oścień skrzywi piersi swe,
Pluska się, myśli, że uciec stąd może,
Lecz wszędzie żelazo i sznur ciągnie go wciąż.
Tadeusz wciąż ciągnął za sobą zgryzoty,
Przez rowy się sunął, przez płoty skakał,
Bez celu, bez drogi, czas tracąc niemało.
W głębiny lasu wreszcie wszedł nieświadomie,
A traf chciał, czy celowo, czy przypadkiem go wziął,
Na wzgórek, gdzie wczoraj szczęście go gościło,
Bilecik dostał, zadatek miłości,
Miejsce, jak wiemy, *Świątynią dumania* zwaną."
0,Kto podniósł miecz? Kto jest Scyzorykiem?,"Scyzoryk, klejnot Rębajłów zaścianku,
Wiwat Rębajło, Szczerbiec, Półkozic, Mopanku!"
0,"Jakie jest sposobność, by car zginął,
Przez Kropidło mocno nim zmoczone?
Czy wskrzeszą go popi Bożej mocy,
Czy Belzebub wskrzesi go z oddalonej?","Tu sęk, rzekł Kropiciel, gdybym skoczył w górę,
Do tronu, Kropidłem mocno zatopionym,
To już by car nie wrócił, ni traktem kijowskim,
Ni mińskim, ni za żadnym Buchmana kontraktem;
Ani go wskrzeszą popi mocy Bożej,
Ani mocą Belzebuba - ten zuch, co kropi.
Panie Buchman, to jest rzecz wymowna,
Lecz wymowa to szum, drum: kropić! to jest najważniejsze."
0,"Co działo się w Horeszkowskim budynku, gdy mrok zgęstniał i wspaniała biesiada dobiegła końca?","Po chwili w samotnym budynku
Wszystko do zwyczajnego wracało spoczynku.
Mrok zgęstniał; reszty pańskiej wspaniałej biesiady
Leżą, podobne uczcie nocnej, gdzie na Dziady
Zgromadzać się zaklęte mają nieboszczyki.
Już na poddaszu trzykroć krzyknęły puszczyki
Jak guślarze: zdają się witać wschód miesiąca,
Którego postać oknem spadła na stół drżąca,
Niby dusza czyscowa; z podziemu, przez dziury,
Wyskakiwały na kształt potępieńców szczury:
Gryzą, piją; czasami w kącie zapomniana,
Puknie na toast duchom butelka szampana."
0,Jakie były reakcje szlachty na komendę i regulament?,"«Niech żyje — krzyknął Chrzciciel — Kurek na Kościele!»
Szlachta odpowiedziała. «Wiwant Kropiciele!»"
0,Co to za posłaniec w Dobrzynie?,"To konny posłaniec, który o świcie przybywa,
Od chaty do chaty, pobudza jak na pańszczyznę.
Szlachta wstaje, bracia się zbierają,
Zatłoczone są ulice zaścianku.
W karczmie słychać krzyk, w plebanii świeczki płoną.
Posłaniec biega, jeden drugiego pyta
O znaczenie tego zdarzenia.
Starzy radę składają, młodzież kulbaczy konie,
Kobiety zatrzymują, chłopcy się szamocą,
Chcą biec, bić się, ale nie wiedzą z kim i o co.
Muszą zostać, chcąc nie chcąc.
W plebanii trwa długa i tłumna rada,
Zamieszanie jest straszne, nie mogą się zgodzić.
Na koniec postanawiają przekazać sprawę
Ojcu Maciejowi, rozstrzygnąć ją w jego obecności."
0,Jak wyglądał dom Adama Mickiewicza nad Dobrzyńskimi?,"Widać rzadko zwiedzany, mieszka w nim hołota:
Bo brama sterczy bez wrót, ogrody bez płota,
Niezasiane, na grzędach już porosły brzozki;
Przecież ten folwark zdał się być stolicą wioski,
Iż kształtniejszy od innych chat, bardziej rozległy,
I prawą stronę, gdzie jest świetlica, miał z cegły."
0,Kto poparł Chrzciciela? Jakie były reakcje na to?,"Brzytewka i Konewka, z entuzjazmem kropidłami ich wspierali. Prusak został zgłuszony, bo tchórzem był nazwany. Niech kaptur bernardyński schowa się, kto tchórzem jest, niech przestanie się wywyższać!"
0,"Jak nazywa się proces, w którym człowiek stopniowo traci swoją ludzką postać i zamienia się w kamień?","To jest czarowny omam, kiedy duszę kamień chwyta,
I człowieka powoli w ciało skalne przemienia.
Wówczas postać traci moc, jakby cząstkę odrywa,
Stając się wiecznym kamieniem, gdzie dusza zastyga."
0,Czy Bartek Brzytewka chce walczyć z Moskalem pod komendą Maćka?,"Tak, Bartek Brzytewka chce walczyć z Moskalem pod komendą Maćka."
0,"Co krzyczał Buchman, gdy inni wołali 'Wiwat równość!'?","«Zgoda będzie zgubą!» — Buchman krzyczał głośno w tłumie,"
0,"Co Jankiel zrobił, gdy szmer się wzmagał?","Jankiel zdjął z głowy kołpak lisi, poprawił jarmułkę i za pas zatknął lewicę, kłaniając się nisko z kołpakiem lisim."
0,"Jakie dokazał cudów odwagi Adam Mickiewicz, kiedy poszedł z Ogińskim do Wilna?","Rózeczka cudów dokazał odwagi, skoczył z wałów Pragi, bronić pana Pocieja, który rany dostał dwadzieścia trzy. Zabito obu myślano długo, lecz wrócili oba, pokłuci jak sito. Dobrzyński odmówił, nie chciał płacy, żył z własnej rąk pracy."
0,"Czy jesteś dumny z pomocy, którą Polska otrzymała od Francji?","Nie jest to, panie Macieju,
Bracie mój, a nas wszystkich Ojcze Dobrodzieju,
Nie jest to marna pomoc.
Ja bym na Francuzów
Spuścił się w czasie wojny, jak na czterech tuzów:
Lud bitny, a od czasów pana Tadeusza
Kościuszki, świat takiego nie miał genijusza
Wojennego, jak wielki cesarz Bonaparte."
0,Co oświetlał księżyc nocą w wierszu?,Księżyc oświetlał niebo i ziemię.
0,Dlaczego Filut tak bardzo pragnie iść do Soplicowa?,"Filut tęskni za Zosią, kocha ją z głębi serca,
Choć Sędzia nie chce dać jej, jeszcze za małą jest,
Ale Filut nie poddaje się, wkręca się na wesele,
Kropidłem łoże małżeńskie poświęcić chce dla niej."
0,Cicho! Skądże ta cała nowina pochodzi?,"Z daleka, zza granicy, dobiega krzyk i huk.
Francuzi przybyli, dowodzi ich Napoleon.
Wojna z Moskwą rozpoczęta, o ziemie walczyć chcą.
Idą przez stepy, z mocą niezmierzoną, wojownicy.
Piechota, jazda, liczna armia, o tym się mówi."
0,"Jakie są rzeczy, które się robią w Krakowie lub Warszawie, a nie w zaścianku w Dobrzynie?","O wielkich rzeczach myśleć należy wielkiemu. Takie rzeczy, mopanku, robią się w Krakowie Lub w Warszawie, nie u nas, w zaścianku, w Dobrzynie."
0,Co powiedział Adam Mickiewicz w odpowiedzi na słowa Telimeny?,"«Czyż w moim sercu zapanował chaos, że błądzę? Czy ja, poeta, nie zasługuję na miłość? Przepraszam, jeśli cię zraniłem, ale nie jestem doskonały. Nie jesteś jedyną, którą kochałem, ale ty byłaś najpiękniejsza. Wszystko, co robiłem, było dla miłości. Wybacz mi i pozwól odejść.»"
0,"Są kontrakty kijowskie czy mińskie? Czy rządy babińskie to chciał Bóg nam narzucić? Panie Buchman, jak cara zrzucić?","Odpowiedziano: Kijowskie czy mińskie kontrakty są. Babińskie rządy narzucił Bóg nam czy diabeł? Panie Buchman, gadaj, jak cara zrzucić."
0,Jaki jest los wozu Anielskiego?,"Roztrzaskany wóz wśród gwiazd się wala,
Archanioł Michał nie pozwala naprawiać go.
Został na wieki skazany na porzucenie,
Lucyper na nim wyzwał Boga w zapasy,
Ale został zrzucony z wozu w drodze,
Teraz pozostaje jako złom kosmiczny."
0,"Czy Sędzia widzi, że rozbój się zanosi?","Jęknęli wszyscy, wrzask Zosi zagłuszył ich całość,
Sędzia, objęty rękami, wznosił się jak dziecko,
Jak dziecko, które igłami Żydów zostało kłute."
0,Czy Adam Mickiewicz bronił Sędziego przed Prusakiem?,"Nie tak, panowie bracia, w Wielkopolszcze było:
Co za duch! co za zgoda! aż przypomnieć miło!
Nikt tam podobną fraszką nie śmiał rady mieszać».
«To nie fraszka — zawołał Klucznik — łotrów wieszać!"
0,Czym jest Księga ósma?,"Księga ósma, to fragment epickiego poematu ""Pan Tadeusz"". W niej opisana jest bitwa pod Grunwaldem, w której Polacy stoczyli zwycięską walkę z Krzyżakami. To jeden z najbardziej znanych i podniosłych fragmentów utworu Adama Mickiewicza."
